"targetId","targetName","comparatorId","comparatorName","outcomeId","outcomeName","type"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",26662,"Testicular hypofunction","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",26662,"Testicular hypofunction","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",26662,"Testicular hypofunction","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",26662,"Testicular hypofunction","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",26662,"Testicular hypofunction","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",26662,"Testicular hypofunction","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",26662,"Testicular hypofunction","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",26662,"Testicular hypofunction","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",26662,"Testicular hypofunction","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",26662,"Testicular hypofunction","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",26662,"Testicular hypofunction","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",76161,"Impotence of organic origin","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",76161,"Impotence of organic origin","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",76161,"Impotence of organic origin","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",76161,"Impotence of organic origin","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",76161,"Impotence of organic origin","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",76161,"Impotence of organic origin","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",76161,"Impotence of organic origin","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",76161,"Impotence of organic origin","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",76161,"Impotence of organic origin","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",76161,"Impotence of organic origin","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",76161,"Impotence of organic origin","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",381292,"Chronic allergic conjunctivitis","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",381292,"Chronic allergic conjunctivitis","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",381292,"Chronic allergic conjunctivitis","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",381292,"Chronic allergic conjunctivitis","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",381292,"Chronic allergic conjunctivitis","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",381292,"Chronic allergic conjunctivitis","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",381292,"Chronic allergic conjunctivitis","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",381292,"Chronic allergic conjunctivitis","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",381292,"Chronic allergic conjunctivitis","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",381292,"Chronic allergic conjunctivitis","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",381292,"Chronic allergic conjunctivitis","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",257004,"Acute exacerbation of chronic obstructive airways disease","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",257004,"Acute exacerbation of chronic obstructive airways disease","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",257004,"Acute exacerbation of chronic obstructive airways disease","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",257004,"Acute exacerbation of chronic obstructive airways disease","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",257004,"Acute exacerbation of chronic obstructive airways disease","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",257004,"Acute exacerbation of chronic obstructive airways disease","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",257004,"Acute exacerbation of chronic obstructive airways disease","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",257004,"Acute exacerbation of chronic obstructive airways disease","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",257004,"Acute exacerbation of chronic obstructive airways disease","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",257004,"Acute exacerbation of chronic obstructive airways disease","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",257004,"Acute exacerbation of chronic obstructive airways disease","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",376065,"Neurologic disorder associated with type 2 diabetes mellitus","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",376065,"Neurologic disorder associated with type 2 diabetes mellitus","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",376065,"Neurologic disorder associated with type 2 diabetes mellitus","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",376065,"Neurologic disorder associated with type 2 diabetes mellitus","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",376065,"Neurologic disorder associated with type 2 diabetes mellitus","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",376065,"Neurologic disorder associated with type 2 diabetes mellitus","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",376065,"Neurologic disorder associated with type 2 diabetes mellitus","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",376065,"Neurologic disorder associated with type 2 diabetes mellitus","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",376065,"Neurologic disorder associated with type 2 diabetes mellitus","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",376065,"Neurologic disorder associated with type 2 diabetes mellitus","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",376065,"Neurologic disorder associated with type 2 diabetes mellitus","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",432738,"Chronic fatigue syndrome","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",432738,"Chronic fatigue syndrome","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",432738,"Chronic fatigue syndrome","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",432738,"Chronic fatigue syndrome","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",432738,"Chronic fatigue syndrome","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",432738,"Chronic fatigue syndrome","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",432738,"Chronic fatigue syndrome","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",432738,"Chronic fatigue syndrome","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",432738,"Chronic fatigue syndrome","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",432738,"Chronic fatigue syndrome","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",432738,"Chronic fatigue syndrome","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",433811,"Hydronephrosis","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",433811,"Hydronephrosis","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",433811,"Hydronephrosis","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",433811,"Hydronephrosis","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",433811,"Hydronephrosis","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",433811,"Hydronephrosis","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",433811,"Hydronephrosis","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",433811,"Hydronephrosis","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",433811,"Hydronephrosis","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",433811,"Hydronephrosis","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",433811,"Hydronephrosis","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",201254,"Type 1 diabetes mellitus","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",201254,"Type 1 diabetes mellitus","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",201254,"Type 1 diabetes mellitus","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",201254,"Type 1 diabetes mellitus","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",201254,"Type 1 diabetes mellitus","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",201254,"Type 1 diabetes mellitus","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",201254,"Type 1 diabetes mellitus","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",201254,"Type 1 diabetes mellitus","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",201254,"Type 1 diabetes mellitus","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",201254,"Type 1 diabetes mellitus","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",201254,"Type 1 diabetes mellitus","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",440129,"Hypertrophy of nasal turbinates","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",440129,"Hypertrophy of nasal turbinates","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",440129,"Hypertrophy of nasal turbinates","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",440129,"Hypertrophy of nasal turbinates","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",440129,"Hypertrophy of nasal turbinates","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",440129,"Hypertrophy of nasal turbinates","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",440129,"Hypertrophy of nasal turbinates","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",440129,"Hypertrophy of nasal turbinates","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",440129,"Hypertrophy of nasal turbinates","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",440129,"Hypertrophy of nasal turbinates","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",440129,"Hypertrophy of nasal turbinates","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",436118,"After-cataract with vision obscured","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",436118,"After-cataract with vision obscured","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",436118,"After-cataract with vision obscured","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",436118,"After-cataract with vision obscured","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",436118,"After-cataract with vision obscured","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",436118,"After-cataract with vision obscured","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",436118,"After-cataract with vision obscured","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",436118,"After-cataract with vision obscured","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",436118,"After-cataract with vision obscured","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",436118,"After-cataract with vision obscured","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",436118,"After-cataract with vision obscured","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",77139,"Open wound of finger without complication","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",77139,"Open wound of finger without complication","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",77139,"Open wound of finger without complication","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",77139,"Open wound of finger without complication","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",77139,"Open wound of finger without complication","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",77139,"Open wound of finger without complication","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",77139,"Open wound of finger without complication","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",77139,"Open wound of finger without complication","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",77139,"Open wound of finger without complication","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",77139,"Open wound of finger without complication","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",77139,"Open wound of finger without complication","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",261325,"Pulmonary emphysema","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",261325,"Pulmonary emphysema","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",261325,"Pulmonary emphysema","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",261325,"Pulmonary emphysema","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",261325,"Pulmonary emphysema","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",261325,"Pulmonary emphysema","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",261325,"Pulmonary emphysema","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",261325,"Pulmonary emphysema","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",261325,"Pulmonary emphysema","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",261325,"Pulmonary emphysema","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",261325,"Pulmonary emphysema","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",138384,"Acquired hypothyroidism","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",138384,"Acquired hypothyroidism","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",138384,"Acquired hypothyroidism","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",138384,"Acquired hypothyroidism","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",138384,"Acquired hypothyroidism","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",138384,"Acquired hypothyroidism","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",138384,"Acquired hypothyroidism","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",138384,"Acquired hypothyroidism","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",138384,"Acquired hypothyroidism","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",138384,"Acquired hypothyroidism","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",138384,"Acquired hypothyroidism","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",443211,"Benign prostatic hypertrophy with outflow obstruction","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",443211,"Benign prostatic hypertrophy with outflow obstruction","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",443211,"Benign prostatic hypertrophy with outflow obstruction","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",443211,"Benign prostatic hypertrophy with outflow obstruction","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",443211,"Benign prostatic hypertrophy with outflow obstruction","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",443211,"Benign prostatic hypertrophy with outflow obstruction","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",443211,"Benign prostatic hypertrophy with outflow obstruction","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",443211,"Benign prostatic hypertrophy with outflow obstruction","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",443211,"Benign prostatic hypertrophy with outflow obstruction","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",443211,"Benign prostatic hypertrophy with outflow obstruction","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",443211,"Benign prostatic hypertrophy with outflow obstruction","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",381295,"Age-related cataract","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",381295,"Age-related cataract","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",381295,"Age-related cataract","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",381295,"Age-related cataract","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",381295,"Age-related cataract","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",381295,"Age-related cataract","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",381295,"Age-related cataract","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",381295,"Age-related cataract","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",381295,"Age-related cataract","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",381295,"Age-related cataract","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",381295,"Age-related cataract","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",318556,"Epistaxis","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",318556,"Epistaxis","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",318556,"Epistaxis","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",318556,"Epistaxis","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",318556,"Epistaxis","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",318556,"Epistaxis","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",318556,"Epistaxis","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",318556,"Epistaxis","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",318556,"Epistaxis","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",318556,"Epistaxis","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",318556,"Epistaxis","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",377575,"Tinnitus","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",377575,"Tinnitus","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",377575,"Tinnitus","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",377575,"Tinnitus","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",377575,"Tinnitus","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",377575,"Tinnitus","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",377575,"Tinnitus","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",377575,"Tinnitus","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",377575,"Tinnitus","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",377575,"Tinnitus","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",377575,"Tinnitus","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",434610,"Hyperkalemia","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",434610,"Hyperkalemia","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",434610,"Hyperkalemia","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",434610,"Hyperkalemia","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",434610,"Hyperkalemia","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",434610,"Hyperkalemia","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",434610,"Hyperkalemia","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",434610,"Hyperkalemia","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",434610,"Hyperkalemia","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",434610,"Hyperkalemia","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",434610,"Hyperkalemia","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",137951,"Acquired keratoderma","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",137951,"Acquired keratoderma","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",137951,"Acquired keratoderma","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",137951,"Acquired keratoderma","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",137951,"Acquired keratoderma","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",137951,"Acquired keratoderma","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",137951,"Acquired keratoderma","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",137951,"Acquired keratoderma","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",137951,"Acquired keratoderma","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",137951,"Acquired keratoderma","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",137951,"Acquired keratoderma","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",72715,"Exostosis","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",72715,"Exostosis","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",72715,"Exostosis","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",72715,"Exostosis","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",72715,"Exostosis","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",72715,"Exostosis","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",72715,"Exostosis","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",72715,"Exostosis","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",72715,"Exostosis","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",72715,"Exostosis","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",72715,"Exostosis","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",4110815,"Sensorineural hearing loss, bilateral","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",4110815,"Sensorineural hearing loss, bilateral","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",4110815,"Sensorineural hearing loss, bilateral","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",4110815,"Sensorineural hearing loss, bilateral","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",4110815,"Sensorineural hearing loss, bilateral","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",4110815,"Sensorineural hearing loss, bilateral","Outcome"
