n,perc50,concept_name.x.x,concept_code.y,concept_name.y,vocabulary_id.x,concept_code.x,concept_id,unit_concept_id,mean_ratio,perc03,perc25,perc75,perc97,concept_name.x.y,QualUnitCnt,allQualUnitsMedians,max_mean_ratio
2,0.8044904137235115,Gentamicin [Mass/volume] in Serum or Plasma --trough,ug/mL,microgram per milliliter,LOINC,3665-7,3016254,8859,0.8044904137235115,0.6207114026236124,0.7067356205852673,0.9022452068617557,0.9882694248234107,Gentamicin [Mass/volume] in Serum or Plasma --trough,1,0.8,0.8044904137235115
2,0.5509943280998565,Bicarbonate [Moles/volume] in Serum,mmol/L,millimole per liter,LOINC,1963-8,3016293,8753,0.5509943280998565,0.12892899651372164,0.32649149214978473,0.7754971640499283,0.9730596596859914,Bicarbonate [Moles/volume] in Serum,1,0.55,0.5509943280998565
2,0.772494363928654,Oxygen saturation in Arterial blood,%,percent,LOINC,2708-6,3016502,8554,0.772494363928654,0.7599265984570273,0.76580938229481,0.779179345562498,0.7850621294002808,Oxygen saturation in Arterial blood,1,0.77,0.772494363928654
2,0.887208867437004,Homocysteine [Moles/volume] in Serum or Plasma,umol/L,micromole per liter,LOINC,13965-9,3016724,8749,0.887208867437004,0.7826382663466183,0.8315862072825435,0.9428315275914645,0.9917794685273897,Homocysteine [Moles/volume] in Serum or Plasma,1,0.89,0.887208867437004
2,0.05243598046067627,Cocaine [Presence] in Urine,ng/mL,nanogram per milliliter,LOINC,3397-7,3016879,8842,0.05243598046067627,0.034072863269241756,0.042668364933317486,0.06220359598803506,0.07079909765211079,Cocaine [Presence] in Urine,1,0.05,0.05243598046067627
2,0.4336898691206385,Thyroxine (T4) [Mass/volume] in Serum or Plasma,ug/dL,microgram per deciliter,LOINC,3026-2,3016991,8837,0.4336898691206385,0.16122717198723832,0.2887629025603192,0.5786168356809577,0.7061525662540387,Thyroxine (T4) [Mass/volume] in Serum or Plasma,1,0.43,0.4336898691206385
2,0.4652320398246639,Rubella virus IgG,[iU]/mL,international unit per milliliter,LOINC,8014-3,3016999,8985,0.4652320398246639,0.051051618412771026,0.24492330503110385,0.685540774618224,0.8794124612365567,Rubella virus IgG,1,0.47,0.4652320398246639
2,0.7624599663694596,Myelocytes %,%,percent,LOINC,26498-6,3017181,8554,0.7624599663694596,0.5702165309685046,0.66020281987959,0.8647171128593293,0.9547034017704147,Myelocytes %,1,0.76,0.7624599663694596
2,0.739168110918544,Methylenedioxyethylamphetamine [Mass/volume] in Urine,ng/mL,nanogram per milliliter,LOINC,27085-0,3017205,8842,0.739168110918544,0.49398613518197537,0.608752166377816,0.869584055459272,0.9843500866551126,Methylenedioxyethylamphetamine [Mass/volume] in Urine,1,0.74,0.739168110918544
2,0.7398243845082775,Segmented neutrophils/100 leukocytes in Blood,%,percent,LOINC,26505-8,3017354,8554,0.7398243845082775,0.5359637082953889,0.6313878546078048,0.8482609144087503,0.9436850607211662,Segmented neutrophils/100 leukocytes in Blood,1,0.74,0.7398243845082775
2,0.21295492976790253,Spermatozoa Motile/100 spermatozoa in Semen,%,percent,LOINC,6800-7,3017840,8554,0.21295492976790253,0.0854727800722481,0.1451452756744693,0.28076458386133574,0.34043707946355695,Spermatozoa Motile/100 spermatozoa in Semen,1,0.21,0.21295492976790253
2,0.511184021457994,Band form neutrophils [#/volume] in Blood,10*3/uL,thousand per microliter,LOINC,26507-4,3018199,8848,0.511184021457994,0.05169700162850848,0.2667760321869911,0.7555920107289971,0.9706710412874796,Band form neutrophils [#/volume] in Blood,1,0.51,0.511184021457994
2,1,Lactate [Moles/volume] in Arterial blood,mmol/L,millimole per liter,LOINC,2518-9,3018405,8753,1,1,1,1,1,Lactate [Moles/volume] in Arterial blood,1,1,1
2,0.1499599299901217,Fibrin D-dimer [Units/volume] in Platelet poor plasma by Immunoassay,ng/mL,nanogram per milliliter,LOINC,3246-6,3018737,8842,0.1499599299901217,0.09875886900895633,0.1227253230852465,0.17719453689499687,0.20116099097128703,Fibrin D-dimer [Units/volume] in Platelet poor plasma by Immunoassay,1,0.15,0.1499599299901217
2,0.9470569024311625,Hemoglobin F/Hemoglobin.total in Blood,%,percent,LOINC,4576-5,3018738,8554,0.9470569024311625,0.8972903907164552,0.9205853536467437,0.9735284512155813,0.9968234141458697,Hemoglobin F/Hemoglobin.total in Blood,1,0.95,0.9470569024311625
2,0.8422032716122495,Vancomycin [Mass/volume] in Serum or Plasma --trough,ug/mL,microgram per milliliter,LOINC,4092-3,3018920,8859,0.8422032716122495,0.6938743469277641,0.7633049074183742,0.9211016358061248,0.990532196296735,Vancomycin [Mass/volume] in Serum or Plasma --trough,1,0.84,0.8422032716122495
2,0.9129570747217806,Eosinophils/100 leukocytes in Cerebral spinal fluid by Manual count,%,percent,LOINC,12208-5,3018948,8554,0.9129570747217806,0.8311367249602541,0.8694356120826707,0.9564785373608903,0.9947774244833069,Eosinophils/100 leukocytes in Cerebral spinal fluid by Manual count,1,0.91,0.9129570747217806
2,0.9077984702361155,Coagulation factor VIII activity actual/normal in Platelet poor plasma by Coagulation assay,%,percent,LOINC,3209-4,3019250,8554,0.9077984702361155,0.821129032258064,0.8616977053541732,0.9538992351180577,0.994467908214167,Coagulation factor VIII activity actual/normal in Platelet poor plasma by Coagulation assay,1,0.91,0.9077984702361155
2,0.4130742322434745,Tryptase [Mass/volume] in Serum or Plasma,ng/mL,nanogram per milliliter,LOINC,21582-2,3019420,8842,0.4130742322434745,0.2843993223479829,0.3446301312352342,0.4815183332517147,0.5417491421389662,Tryptase [Mass/volume] in Serum or Plasma,1,0.41,0.4130742322434745
2,0.746987951807229,Protein S actual/normal in Platelet poor plasma by Chromogenic method,%,percent,LOINC,31102-7,3019599,8554,0.746987951807229,0.5091566265060243,0.6204819277108435,0.8734939759036144,0.9848192771084338,Protein S actual/normal in Platelet poor plasma by Chromogenic method,1,0.75,0.746987951807229
2,0.9514428523163145,Fructosamine [Moles/volume] in Serum or Plasma,umol/L,micromole per liter,LOINC,15069-8,3019839,8749,0.9514428523163145,0.90579913349365,0.9271642784744717,0.9757214261581573,0.9970865711389789,Fructosamine [Moles/volume] in Serum or Plasma,1,0.95,0.9514428523163145
2,0.6937911759735012,Hematocrit [Volume Fraction] of Blood by Centrifugation,%,percent,LOINC,4545-0,3019909,8554,0.6937911759735012,0.4451615644825279,0.5615413826272388,0.8260409693197636,0.9424207874644746,Hematocrit [Volume Fraction] of Blood by Centrifugation,1,0.69,0.6937911759735012
2,1,Calcium [Moles/volume] corrected for albumin in Serum or Plasma,mmol/L,millimole per liter,LOINC,29265-6,3020059,8753,1,1,1,1,1,Calcium [Moles/volume] corrected for albumin in Serum or Plasma,1,1,1
2,0.986018854550299,Calcidiol [Mass/volume] in Serum or Plasma,ng/mL,nanogram per milliliter,LOINC,1989-3,3020149,8842,0.986018854550299,0.9808059042888433,0.983246008666546,0.988791700434052,0.9912318048117547,Calcidiol [Mass/volume] in Serum or Plasma,1,0.99,0.986018854550299
2,0.889373137653513,Levetiracetam serum/plasma,ug/mL,microgram per milliliter,LOINC,30471-7,3020666,8859,0.889373137653513,0.7853838870478153,0.8340597064802695,0.9446865688267565,0.9933623882592107,Levetiracetam serum/plasma,1,0.89,0.889373137653513
2,0.9860097323600975,Methylenedioxymethamphetamine [Mass/volume] in Urine,ng/mL,nanogram per milliliter,LOINC,19570-1,3020725,8842,0.9860097323600975,0.9728588807785891,0.9790145985401462,0.9930048661800488,0.9991605839416059,Methylenedioxymethamphetamine [Mass/volume] in Urine,1,0.99,0.9860097323600975
2,0.7219203457857365,Hemoglobin A2/Hemoglobin.total in Blood,%,percent,LOINC,4551-8,3020784,8554,0.7219203457857365,0.4605254708243288,0.5828805186786048,0.8609601728928682,0.9833152207471442,Hemoglobin A2/Hemoglobin.total in Blood,1,0.72,0.7219203457857365
2,0.8529362509768895,Hemoglobin A2/Hemoglobin.total in Blood by Electrophoresis,%,percent,LOINC,4552-6,3021009,8554,0.8529362509768895,0.7146963268951657,0.7794043764653342,0.9264681254884448,0.9911761750586133,Hemoglobin A2/Hemoglobin.total in Blood by Electrophoresis,1,0.85,0.8529362509768895
2,0.9382037461977695,Sirolimus [Mass/volume] in Blood,ng/mL,nanogram per milliliter,LOINC,29247-4,3021374,8842,0.9382037461977695,0.8801152676236728,0.9073056192966542,0.9691018730988847,0.9962922247718662,Sirolimus [Mass/volume] in Blood,1,0.94,0.9382037461977695
2,0.4320680422909177,Anion gap 3 in Serum or Plasma,mmol/L,millimole per liter,LOINC,10466-1,3021391,8753,0.4320680422909177,0.11753363747272225,0.26476250781315414,0.5993735767686813,0.7466024471091132,Anion gap 3 in Serum or Plasma,1,0.43,0.4320680422909177
2,0.5822974050854659,Promyelocytes %,%,percent,LOINC,26524-9,3021440,8554,0.5822974050854659,0.5249287945313723,0.551782186705629,0.612812623465303,0.6396660156395596,Promyelocytes %,1,0.58,0.5822974050854659
2,0.09262612991734698,Carbon dioxide [Partial pressure] in Venous blood,mm[Hg],millimeter mercury column,LOINC,2021-4,3021447,8876,0.09262612991734698,0.0687203773768516,0.07991030409793454,0.10534195573675943,0.11653188245784238,Carbon dioxide [Partial pressure] in Venous blood,1,0.09,0.09262612991734698
2,0.8820224719101125,Valproate Free [Mass/volume] in Serum or Plasma,ug/mL,microgram per milliliter,LOINC,4087-3,3021600,8859,0.8820224719101125,0.7711235955056183,0.8230337078651688,0.9410112359550562,0.9929213483146068,Valproate Free [Mass/volume] in Serum or Plasma,1,0.88,0.8820224719101125
2,0.9130465038714914,Triiodothyronine resin uptake (T3RU) in Serum or Plasma,%,percent,LOINC,3050-2,3021717,8554,0.9130465038714914,0.8313102175106936,0.8695697558072373,0.9565232519357457,0.9947827902322894,Triiodothyronine resin uptake (T3RU) in Serum or Plasma,1,0.91,0.9130465038714914
2,0.35642059142817634,Base deficit in Blood,mmol/L,millimole per liter,LOINC,30318-0,3021800,8753,0.35642059142817634,0.08135075272706994,0.2101068474382261,0.5027343354181265,0.6314904301292827,Base deficit in Blood,1,0.36,0.35642059142817634
2,0.9988074698061504,Globulin [Mass/volume] in Serum,g/L,gram per liter,LOINC,2336-6,3021886,8636,0.9988074698061504,0.997686491423932,0.9982112047092258,0.9994037349030752,0.999928448188369,Globulin [Mass/volume] in Serum,1,1,0.9988074698061504
2,0.5207118076455846,Dehydroepiandrosterone (DHEA) [Mass/volume] in Serum or Plasma,ng/mL,nanogram per milliliter,LOINC,2193-1,3022000,8842,0.5207118076455846,0.07018090683243414,0.2810677114683769,0.7603559038227923,0.9712427084587351,Dehydroepiandrosterone (DHEA) [Mass/volume] in Serum or Plasma,1,0.52,0.5207118076455846
2,0.9532056286670607,Basophils %,%,percent,LOINC,30180-4,3022096,8554,0.9532056286670607,0.9434779390232879,0.9480313256650539,0.9583799316690677,0.9629333183108336,Basophils %,1,0.95,0.9532056286670607
2,0.968956953642384,Eosinophils/100 leukocytes in Body fluid by Manual count,%,percent,LOINC,12209-3,3022231,8554,0.968956953642384,0.939776490066225,0.9534354304635759,0.984478476821192,0.998137417218543,Eosinophils/100 leukocytes in Body fluid by Manual count,1,0.97,0.968956953642384
2,0.8586609414120996,Lactate dehydrogenase [Enzymatic activity/volume] in Serum or Plasma by Lactate to pyruvate reaction,[U]/L,unit per liter,LOINC,14804-9,3022250,8645,0.8586609414120996,0.7259182648346265,0.7880531347219544,0.9292687481022448,0.9914036179895727,Lactate dehydrogenase [Enzymatic activity/volume] in Serum or Plasma by Lactate to pyruvate reaction,1,0.86,0.8586609414120996
2,1,Cholesterol in VLDL [Moles/volume] in Serum or Plasma,mmol/L,millimole per liter,LOINC,25371-6,3022487,8753,1,1,1,1,1,Cholesterol in VLDL [Moles/volume] in Serum or Plasma,1,1,1
2,0.8983891448970955,CD3 cells/100 cells in Blood,%,percent,LOINC,8124-0,3022533,8554,0.8983891448970955,0.8028749411003653,0.8475837173456432,0.9491945724485478,0.9939033486938257,CD3 cells/100 cells in Blood,1,0.9,0.8983891448970955
2,0.9887238723872385,Serotonin [Mass/volume] in Blood,ng/mL,nanogram per milliliter,LOINC,2939-7,3022563,8842,0.9887238723872385,0.9781243124312428,0.9830858085808578,0.9943619361936192,0.9993234323432343,Serotonin [Mass/volume] in Blood,1,0.99,0.9887238723872385
2,0.9124629080118696,CD20 cells/100 cells in Blood,%,percent,LOINC,8119-0,3022878,8554,0.9124629080118696,0.8301780415430269,0.8686943620178043,0.9562314540059348,0.9947477744807122,CD20 cells/100 cells in Blood,1,0.91,0.9124629080118696
2,0.9095053182508865,Carboxyhemoglobin % in blood,%,percent,LOINC,20563-3,3023081,8554,0.9095053182508865,0.8244403174067197,0.8642579773763297,0.9547526591254433,0.9945703190950532,Carboxyhemoglobin % in blood,1,0.91,0.9095053182508865
2,0.9024273176083379,Methamphetamine [Mass/volume] in Urine,ng/mL,nanogram per milliliter,LOINC,3780-4,3023083,8842,0.9024273176083379,0.8107089961601757,0.853640976412507,0.951213658804169,0.9941456390565002,Methamphetamine [Mass/volume] in Urine,1,0.9,0.9024273176083379
2,0.890105861998182,Lamotrigine serum/plasma,ug/mL,microgram per milliliter,LOINC,6948-4,3023261,8859,0.890105861998182,0.7868053722764731,0.835158792997273,0.9450529309990909,0.9934063517198909,Lamotrigine serum/plasma,1,0.89,0.890105861998182
2,0.9682262054734461,Erythrocyte mean corpuscular volume [Entitic volume] by Automated count,fL,femtoliter,LOINC,787-2,3023599,8583,0.9682262054734461,0.9392968259095108,0.9528382376202891,0.983614173326603,0.9971555850373812,Erythrocyte mean corpuscular volume [Entitic volume] by Automated count,1,0.97,0.9682262054734461
2,0.470985998192329,Blasts/100 leukocytes in Blood by Manual count,%,percent,LOINC,709-6,3023643,8554,0.470985998192329,0.307777420557702,0.384172924982421,0.5577990714022371,0.634194575826956,Blasts/100 leukocytes in Blood by Manual count,1,0.47,0.470985998192329
2,0.9756292306005205,Somatotropin [Mass/volume] in Serum or Plasma,ng/mL,nanogram per milliliter,LOINC,2963-7,3023709,8842,0.9756292306005205,0.9537726143650097,0.9640033709007807,0.9872550903002602,0.9974858468360313,Somatotropin [Mass/volume] in Serum or Plasma,1,0.98,0.9756292306005205
2,0.5552499152608662,Oxygen [Partial pressure] in Venous blood,mm[Hg],millimeter mercury column,LOINC,2705-2,3024354,8876,0.5552499152608662,0.13718483560608039,0.33287487289129924,0.777624957630433,0.973314994915652,Oxygen [Partial pressure] in Venous blood,1,0.56,0.5552499152608662
2,0.7669423692636075,Eosinophils/100 leukocytes in Urine sediment by Manual count,%,percent,LOINC,12210-1,3024408,8554,0.7669423692636075,0.5478681963713985,0.6504135538954112,0.8834711846318037,0.9860165421558165,Eosinophils/100 leukocytes in Urine sediment by Manual count,1,0.77,0.7669423692636075
2,1,Polymorphonuclear cells/100 leukocytes in Blood by Manual count,%,percent,LOINC,31160-5,3024557,8554,1,1,1,1,1,Polymorphonuclear cells/100 leukocytes in Blood by Manual count,1,1,1
2,0.9507917108567805,Albumin serum/plasma,g/dL,gram per deciliter,LOINC,1751-7,3024561,8713,0.9507917108567805,0.9045359190621541,0.9261875662851707,0.9753958554283902,0.9970475026514068,Albumin serum/plasma,1,0.95,0.9507917108567805
2,0.9847178018016449,MCV,fL,femtoliter,LOINC,30428-7,3024731,8583,0.9847178018016449,0.9703525354951913,0.9770767027024675,0.9923589009008225,0.9990830681080987,MCV,1,0.98,0.9847178018016449
2,0.7211045701432842,Blasts %,%,percent,LOINC,26446-5,3025159,8554,0.7211045701432842,0.5836184754664586,0.6479736687194408,0.7942354715671276,0.8585906648201098,Blasts %,1,0.72,0.7211045701432842
2,0.9779313141121204,Estradiol (E2) [Mass/volume] in Serum or Plasma,pg/mL,picogram per milliliter,LOINC,2243-4,3025285,8845,0.9779313141121204,0.9571867493775137,0.9668969711681807,0.9889656570560602,0.9986758788467273,Estradiol (E2) [Mass/volume] in Serum or Plasma,1,0.98,0.9779313141121204
2,0.8058216220460075,Phenobarbital serum/plasma,ug/mL,microgram per milliliter,LOINC,3948-7,3025411,8859,0.8058216220460075,0.6232939467692545,0.7087324330690112,0.9029108110230037,0.9883492973227604,Phenobarbital serum/plasma,1,0.81,0.8058216220460075
2,0.8455458852487794,Estriol (E3).unconjugated [Mass/volume] in Serum or Plasma,ng/mL,nanogram per milliliter,LOINC,2250-9,3025455,8842,0.8455458852487794,0.821244194835659,0.8326194541779707,0.858472316319588,0.8698475756618996,Estriol (E3).unconjugated [Mass/volume] in Serum or Plasma,1,0.85,0.8455458852487794
2,0.875242530073729,Topiramate serum/plasma,ug/mL,microgram per milliliter,LOINC,17713-9,3025481,8859,0.875242530073729,0.7579705083430343,0.8128637951105935,0.9376212650368645,0.9925145518044237,Topiramate serum/plasma,1,0.88,0.875242530073729
2,0.9757688723205965,Creatine kinase.MB/Creatine kinase.total in Serum or Plasma by calculation,%,percent,LOINC,12189-7,3025909,8554,0.9757688723205965,0.9529916123019572,0.9636533084808947,0.9878844361602983,0.9985461323392358,Creatine kinase.MB/Creatine kinase.total in Serum or Plasma by calculation,1,0.98,0.9757688723205965
2,0.9658671203884299,Alpha 1 globulin/Protein.total in 24 hour Urine by Electrophoresis,%,percent,LOINC,13984-0,3026018,8554,0.9658671203884299,0.9337822135535542,0.948800680582645,0.982933560194215,0.9979520272233058,Alpha 1 globulin/Protein.total in 24 hour Urine by Electrophoresis,1,0.97,0.9658671203884299
2,0.9197940883427436,Phosphate [Mass/volume] in Urine,mg/dL,milligram per deciliter,LOINC,2778-9,3026729,8840,0.9197940883427436,0.8444005313849224,0.8796911325141152,0.9598970441713718,0.9951876453005646,Phosphate [Mass/volume] in Urine,1,0.92,0.9197940883427436
2,0.6260553890157035,Osmolality of Urine,mosm/kg,milliosmole per kilogram,LOINC,2695-5,3026782,8862,0.6260553890157035,0.2745474546904648,0.4390830835235553,0.8130276945078517,0.9775633233409422,Osmolality of Urine,1,0.63,0.6260553890157035
2,0.3481365862853748,Opiates [Presence] in Urine,ng/mL,nanogram per milliliter,LOINC,3879-4,3027008,8842,0.3481365862853748,0.08854851217581379,0.21005782346114021,0.4862153491096094,0.6077246603949359,Opiates [Presence] in Urine,1,0.35,0.3481365862853748
2,0.9622673452986875,Progesterone [Mass/volume] in Serum or Plasma,ng/mL,nanogram per milliliter,LOINC,2839-9,3027144,8842,0.9622673452986875,0.9267986498794538,0.9434010179480312,0.9811336726493438,0.9977360407179212,Progesterone [Mass/volume] in Serum or Plasma,1,0.96,0.9622673452986875
2,0.5389621900884476,Bicarbonate [Moles/volume] in Venous blood,mmol/L,millimole per liter,LOINC,14627-4,3027273,8753,0.5389621900884476,0.2357979133247427,0.37770459606520035,0.7002197841116949,0.8421264668521526,Bicarbonate [Moles/volume] in Venous blood,1,0.54,0.5389621900884476
2,0.866864197530864,Insulin-like growth factor binding protein 3 [Mass/volume] in Serum or Plasma,mg/L,milligram per liter,LOINC,2483-6,3027370,8751,0.866864197530864,0.7417165432098762,0.8002962962962961,0.933432098765432,0.9920118518518518,Insulin-like growth factor binding protein 3 [Mass/volume] in Serum or Plasma,1,0.87,0.866864197530864
2,0.07831567283976214,Basophils [#/volume] in Blood by Manual count,10*3/uL,thousand per microliter,LOINC,705-4,3027651,8848,0.07831567283976214,0.025149203357850067,0.050035635881298265,0.106595709798226,0.1314821423216742,Basophils [#/volume] in Blood by Manual count,1,0.08,0.07831567283976214
2,0.972457627118644,Calcium.ionized [Mass/volume] in Serum or Plasma,mg/dL,milligram per deciliter,LOINC,17863-2,3027694,8840,0.972457627118644,0.9465677966101693,0.9586864406779659,0.986228813559322,0.9983474576271186,Calcium.ionized [Mass/volume] in Serum or Plasma,1,0.97,0.972457627118644
2,0.07386550969016145,Oxygen [Partial pressure] in Arterial blood,mm[Hg],millimeter mercury column,LOINC,2703-7,3027801,8876,0.07386550969016145,0.03873667069020693,0.05517995703061117,0.09255106234971172,0.10899434869011597,Oxygen [Partial pressure] in Arterial blood,1,0.07,0.07386550969016145
2,0.808247374513967,Amphetamines [Presence] in Urine,ng/mL,nanogram per milliliter,LOINC,3349-8,3027944,8842,0.808247374513967,0.627999906557096,0.7123710617709504,0.9041236872569836,0.988494842470838,Amphetamines [Presence] in Urine,1,0.81,0.808247374513967
2,0.06962172591926613,Carbon dioxide [Partial pressure] in Arterial blood,mm[Hg],millimeter mercury column,LOINC,2019-8,3027946,8876,0.06962172591926613,0.043945387809253514,0.055964099265004105,0.08327935257352816,0.09529806402927875,Carbon dioxide [Partial pressure] in Arterial blood,1,0.07,0.06962172591926613
2,0.972990103155128,Alpha 2 globulin/Protein.total in 24 hour Urine by Electrophoresis,%,percent,LOINC,13987-3,3027978,8554,0.972990103155128,0.9476008001209484,0.959485154732692,0.986495051577564,0.9983794061893076,Alpha 2 globulin/Protein.total in 24 hour Urine by Electrophoresis,1,0.97,0.972990103155128
2,0.9999992461698435,Gamma glutamyl transferase [Enzymatic activity/volume] in Urine,[U]/L,unit per liter,LOINC,27403-5,3028515,8645,0.9999992461698435,0.9999992460101906,0.9999992460849219,0.9999992462547651,0.9999992463294963,Gamma glutamyl transferase [Enzymatic activity/volume] in Urine,1,1,0.9999992461698435
2,0.10633554875599951,Eosinophils [#/volume] in Blood by Automated count,10*3/uL,thousand per microliter,LOINC,711-2,3028615,8848,0.10633554875599951,0.04796267090902147,0.0752861456459048,0.13738495186609423,0.16470842660297758,Eosinophils [#/volume] in Blood by Automated count,1,0.11,0.10633554875599951
2,0.9920582395764395,Carboxyhemoglobin/Hemoglobin.total in Arterial blood,%,percent,LOINC,2030-5,3028653,8554,0.9920582395764395,0.9845929847782927,0.9880873593646593,0.9960291197882197,0.9995234943745863,Carboxyhemoglobin/Hemoglobin.total in Arterial blood,1,0.99,0.9920582395764395
2,0.9762969588550985,Osteocalcin [Mass/volume] in Serum or Plasma,ng/mL,nanogram per milliliter,LOINC,2697-1,3028772,8842,0.9762969588550985,0.954016100178891,0.9644454382826477,0.9881484794275492,0.9985778175313059,Osteocalcin [Mass/volume] in Serum or Plasma,1,0.98,0.9762969588550985
2,0.9511990925785889,NT proBNP serum/plasma,pg/mL,picogram per milliliter,LOINC,33762-6,3029187,8845,0.9511990925785889,0.9053262396024626,0.9267986388678835,0.9755995462892945,0.9970719455547153,NT proBNP serum/plasma,1,0.95,0.9511990925785889
2,0.9907951598962834,Norbuprenorphine [Mass/volume] in Urine,ng/mL,nanogram per milliliter,LOINC,49753-7,3030384,8842,0.9907951598962834,0.9821426101987899,0.9861927398444252,0.9953975799481417,0.999447709593777,Norbuprenorphine [Mass/volume] in Urine,1,0.99,0.9907951598962834
2,1,Trans-3-Hydroxycotinine [Mass/volume] in Serum or Plasma,ng/mL,nanogram per milliliter,LOINC,35140-3,3030595,8842,1,1,1,1,1,Trans-3-Hydroxycotinine [Mass/volume] in Serum or Plasma,1,1,1
2,0.9951247490679664,Hemoglobin S/Hemoglobin.total in Blood by Electrophoresis,%,percent,LOINC,32683-5,3030612,8554,0.9951247490679664,0.990542013191855,0.9926871236019498,0.9975623745339832,0.999707484944078,Hemoglobin S/Hemoglobin.total in Blood by Electrophoresis,1,1,0.9951247490679664
2,0.977801268498943,Everolimus [Mass/volume] in Blood,ng/mL,nanogram per milliliter,LOINC,50544-6,3030703,8842,0.977801268498943,0.9569344608879494,0.9667019027484145,0.9889006342494715,0.9986680761099366,Everolimus [Mass/volume] in Blood,1,0.98,0.977801268498943
2,0.9956847691673535,Protein.monoclonal/Protein.total in 24 hour Urine by Electrophoresis,%,percent,LOINC,42484-6,3031114,8554,0.9956847691673535,0.9916284521846658,0.9935271537510302,0.9978423845836768,0.9997410861500412,Protein.monoclonal/Protein.total in 24 hour Urine by Electrophoresis,1,1,0.9956847691673535
2,1,Chloride [Moles/volume] in Arterial blood,mmol/L,millimole per liter,LOINC,41650-3,3031248,8753,1,1,1,1,1,Chloride [Moles/volume] in Arterial blood,1,1,1
2,0.9493014394580865,Natriuretic peptide B [Mass/volume] in Blood,pg/mL,picogram per milliliter,LOINC,42637-9,3031569,8845,0.9493014394580865,0.9016447925486878,0.9239521591871297,0.9746507197290433,0.9969580863674852,Natriuretic peptide B [Mass/volume] in Blood,1,0.95,0.9493014394580865
2,0.9978450855979886,Acetylcholine receptor blocking Ab/Acetylcholine Ab.total in Serum,%,percent,LOINC,42937-3,3032560,8554,0.9978450855979886,0.9958194660600977,0.9967676283969827,0.9989225427989943,0.9998707051358793,Acetylcholine receptor blocking Ab/Acetylcholine Ab.total in Serum,1,1,0.9978450855979886
2,0.10702445793282482,Monocytes [#/volume] in Blood by Automated count,10*3/uL,thousand per microliter,LOINC,742-7,3033575,8848,0.10702445793282482,0.049218756671455526,0.07627674449592625,0.1377721713697234,0.1648301591941941,Monocytes [#/volume] in Blood by Automated count,1,0.11,0.10702445793282482
2,0.988627572334829,Serotonin [Mass/volume] in Serum,ng/mL,nanogram per milliliter,LOINC,27057-9,3033625,8842,0.988627572334829,0.9779374903295682,0.9829413585022435,0.9943137861674145,0.9993176543400898,Serotonin [Mass/volume] in Serum,1,0.99,0.988627572334829
2,0.9782274854135284,Parathyrin related protein [Moles/volume] in Serum or Plasma,pmol/L,picomole per liter,LOINC,15087-0,3033670,8729,0.9782274854135284,0.9611548235072993,0.9691462822719172,0.9873086885551398,0.9953001473197577,Parathyrin related protein [Moles/volume] in Serum or Plasma,1,0.98,0.9782274854135284
2,0.917234350067905,Troponin I.cardiac [Mass/volume] in Blood,ng/mL,nanogram per milliliter,LOINC,42757-5,3033745,8842,0.917234350067905,0.8472679275236557,0.880018167863517,0.9544505322722932,0.9872007726121544,Troponin I.cardiac [Mass/volume] in Blood,1,0.92,0.917234350067905
2,0.980691975728653,Prostate specific Ag [Mass/volume] in Serum or Plasma by Detection limit <= 0.01 ng/mL,ng/mL,nanogram per milliliter,LOINC,35741-8,3034548,8842,0.980691975728653,0.9625424329135869,0.9710379635929796,0.9903459878643265,0.9988415185437192,Prostate specific Ag [Mass/volume] in Serum or Plasma by Detection limit <= 0.01 ng/mL,1,0.98,0.980691975728653
2,0.1730387787387475,Gentamicin [Mass/volume] in Serum or Plasma,mg/L,milligram per liter,LOINC,35668-3,3035510,8751,0.1730387787387475,0.14100267411886558,0.15599829755795924,0.19007925991953573,0.20507488335862942,Gentamicin [Mass/volume] in Serum or Plasma,1,0.17,0.1730387787387475
2,0.8795733565520245,Folate [Mass/volume] in Red Blood Cells,ng/mL,nanogram per milliliter,LOINC,2283-0,3035569,8842,0.8795733565520245,0.7663723117109276,0.8193600348280368,0.9397866782760123,0.9927744013931215,Folate [Mass/volume] in Red Blood Cells,1,0.88,0.8795733565520245
2,0.8941930873478585,Corticotropin [Mass/volume] in Plasma,pg/mL,picogram per milliliter,LOINC,2141-0,3035637,8845,0.8941930873478585,0.8269730544008714,0.8584377506739292,0.9299484240217877,0.9614131202948455,Corticotropin [Mass/volume] in Plasma,1,0.89,0.8941930873478585
2,0.958005178552163,von Willebrand factor (vWf) Ag actual/normal in Platelet poor plasma by Immunoassay,%,percent,LOINC,27816-8,3036035,8554,0.958005178552163,0.9185300463911962,0.9370077678282445,0.9790025892760815,0.9974803107131298,von Willebrand factor (vWf) Ag actual/normal in Platelet poor plasma by Immunoassay,1,0.96,0.958005178552163
2,0.502843413577173,Methadone [Presence] in Urine,ng/mL,nanogram per milliliter,LOINC,3773-9,3036180,8842,0.502843413577173,0.4284586424778018,0.4632770459711245,0.5424097811832215,0.5772281846765441,Methadone [Presence] in Urine,1,0.5,0.502843413577173
2,0.987324042299881,Thyroid stimulating immunoglobulins actual/normal in Serum,%,percent,LOINC,30166-3,3036567,8554,0.987324042299881,0.9754086420617691,0.9809860634498215,0.9936620211499405,0.9992394425379929,Thyroid stimulating immunoglobulins actual/normal in Serum,1,0.99,0.987324042299881
